ID,x1,x2,Predicted
1170,1.479006364,5.187486756,6.064418901
1171,0.9966824,0.573937723,2.210331766
1172,-0.091914342,4.420218223,4.290179839
1173,-1.004075658,0.536415613,0.378657324
1174,0.917092302,0.753055094,5.430428673
1175,-0.606591024,0.366859312,-0.926909286
1176,1.425382438,1.996418933,7.148864379
1177,0.764481172,1.138543982,6.127995816
1178,-1.252430927,0.830026217,1.533741518
1179,0.415356426,0.274863877,-3.356262549
1180,-1.047888897,1.897568189,4.970278247
1181,1.069307321,0.409065754,0.629335333
1182,0.126869173,0.27938,-4.761667816
1183,0.12637668,2.325146152,4.017479173
1184,0.292021291,1.05130351,4.138301763
1185,0.564064072,1.813826938,4.20748787
1186,0.195695323,1.571779175,3.91039375
1187,0.083087537,0.230415595,-4.70720749
1188,-0.67211932,7.263092865,4.546205354
1189,2.639179401,1.404464385,5.743955277
1190,-0.056280086,0.294423507,-3.714841787
1191,0.217903582,1.185394062,4.46623948
1192,0.819985348,2.706652608,5.229632681
1193,0.063216371,1.95234085,4.17746906
1194,1.181299227,0.493664942,1.967718735
1195,0.237514413,0.784696833,2.815424352
1196,1.06054586,5.474486753,5.229632681
1197,0.545447231,3.19042053,4.466124044
1198,1.717508579,0.078635021,0.719329591
1199,-0.420281592,1.040144978,4.06846898
1200,0.249139811,1.726952892,3.852852554
1201,2.162423683,0.116413264,1.884172954
1202,-0.677781184,1.151329005,3.893513899
1203,-0.075624742,1.158643224,5.015437027
1204,-0.510321181,2.911314452,4.880778469
1205,-0.138595792,2.815191815,4.283128611
1206,0.526347195,2.705204221,4.308160767
1207,-0.003249633,1.37008638,5.147789882
1208,-0.261415704,0.985070571,4.327258912
1209,-0.800136239,1.187934868,3.893513899
1210,-0.142597796,1.300668475,5.015437027
1211,-0.866156169,0.723164637,1.533741518
1212,-1.35383933,0.628757591,0.428401328
1213,-0.032069832,1.429350038,5.147789882
1214,0.656242402,0.628487734,1.293671334
1215,0.220016828,1.102408991,4.508087255
1216,-0.57700806,0.868675317,3.121890155
1217,-0.695317407,2.348391919,5.022549299
1218,1.197134372,1.267368448,7.137127126
1219,1.127025135,0.540999245,2.33016196
1220,-0.786399513,0.779904344,2.467009077
1221,-0.906063175,1.453262073,4.640247252
1222,-0.338736748,1.466106436,5.015231136
1223,-1.075419079,0.514345543,-0.005815515
1224,-0.186081182,0.831055389,3.569306362
1225,-0.12422661,0.875079543,4.031122338
1226,-1.563589507,2.598228568,5.015231136
1227,-0.688416723,0.292803903,-0.926909286
1228,0.518833419,0.310646642,-1.972426485
1229,-0.097769327,0.570161795,-0.427552076
1230,0.835325093,0.768370427,5.358666845
1231,0.407781515,1.321603563,2.922233101
1232,-0.008462274,3.101721029,4.21540028
1233,-1.048448782,0.267947787,-0.62089906
1234,-1.792682019,1.471464537,3.537958271
1235,0.61893791,1.514422829,4.456984711
1236,0.949662183,1.207544719,6.955253117
1237,0.110444912,0.38606662,-2.970448177
1238,-0.526168344,1.788723694,5.015437027
1239,-1.744764556,1.969927454,4.549938031
1240,1.069885045,0.468222415,1.132250672
1241,-0.364149653,0.907518356,3.659342436
1242,0.600656609,1.533318989,4.456984711
1243,0.439850089,1.902027652,3.737447148
1244,-1.070854425,7.334879086,4.2529944
1245,-0.117113244,1.138159278,4.970278247
1246,0.359864204,1.50191101,3.453018711
1247,-0.432118055,0.353418081,-1.20440869
1248,0.0194056,0.689245267,1.673005555
1249,-0.814556408,0.623346596,0.378657324
1250,0.893876593,2.294308454,5.613581578
1251,-1.945346852,1.048745971,2.147817058
1252,1.415738225,2.276512619,6.853854324
1253,-0.37629783,0.709822158,2.326917184
1254,0.36820099,0.622826617,0.155557087
1255,-1.564995828,4.740408509,5.071711751
1256,0.259273654,0.559804137,-1.188402222
1257,-0.924064588,2.679503959,5.022549299
1258,0.762611451,1.422634237,5.686282636
1259,0.805526852,1.739190918,5.578962055
1260,1.104729425,0.334429729,0.382184698
1261,-0.031488087,0.495843048,-1.044396749
1262,0.765350128,0.566594415,0.638262703
1263,0.813585118,1.842387627,5.578962055
1264,1.046188361,0.668752909,4.720871483
1265,0.642842575,0.658354729,1.369553147
1266,1.452820094,1.298266874,6.911097356
1267,-0.30518632,0.394959871,-1.331004669
1268,0.76993363,1.878986554,5.613581578
1269,-0.366327849,2.045272255,5.071773316
1270,0.4407451,4.564182915,4.386437203
1271,-0.787059375,1.267601256,4.170126444
1272,-0.317091426,1.347125635,4.970278247
1273,1.438915879,0.854073535,5.631014917
1274,0.28062703,1.86442136,3.769863761
1275,-0.841124683,0.748525387,1.533741518
1276,0.026126807,0.892904382,4.439814648
1277,0.811233758,1.658667343,5.812511674
1278,0.608341177,0.946767563,3.628118278
1279,-2.473234429,3.277267508,5.015231136
1280,1.267504307,1.570416727,7.072326009
1281,1.854402099,1.595698876,6.911097356
1282,0.644868914,4.993010777,4.632265683
1283,-0.838637331,0.607736911,0.378657324
1284,0.366056198,1.798697043,3.982820517
1285,-0.145094018,1.031217888,4.703785969
1286,0.097912112,2.250657098,4.017479173
1287,-0.503243017,1.090310549,4.06846898
1288,0.894088064,1.871501073,6.155815051
1289,-0.279355899,1.042841862,4.497062377
1290,0.665065922,0.23385361,-2.653413541
1291,0.593983759,1.095614865,3.776274842
1292,0.549952946,0.195874962,-2.811353216
1293,1.186087385,0.802338785,5.714618546
1294,-0.264746446,1.650885837,5.056395196
1295,1.660405116,0.60941822,4.058122727
1296,0.933505838,0.916584833,7.016132176
1297,0.767359434,0.835195585,5.242872755
1298,-0.420147559,0.745413943,2.331682036
1299,-2.041534297,0.294123224,-0.228890104
1300,0.371985133,0.882760333,2.981329396
1301,0.868159977,0.511991867,0.911688805
1302,0.491144378,0.483008917,-1.199601472
1303,1.128443897,2.700632796,6.155815051
1304,-0.221126387,1.991647456,5.037450052
1305,0.686477263,0.946261147,5.378557339
1306,-0.833042169,1.754103617,4.970278247
1307,0.353956758,0.506213714,-0.950605504
1308,-0.876851887,2.724126983,5.056395196
1309,0.938337478,0.589256265,2.468827226
1310,1.189116281,0.641781207,4.372060814
1311,0.931716188,0.702113954,4.62905481
1312,1.201915837,0.135904049,-0.923745522
1313,-0.258953682,1.489791525,5.029001689
1314,1.075463348,0.343002772,0.382184698
1315,-0.517565949,2.211748549,5.056395196
1316,-0.067937045,3.383798436,4.21540028
1317,-1.331710309,1.747538464,4.494148773
1318,-0.598499415,0.755128495,2.467009077
1319,0.131057196,2.517572101,4.050773661
1320,-0.477165167,1.884139858,5.02633701
1321,-0.130678833,0.395592904,-1.694637739
1322,-0.383373567,0.833101168,3.088616413
1323,-0.996089737,1.586450472,4.696211803
1324,0.522319693,0.753505737,0.635752187
1325,-0.003253046,0.537820564,-0.810690459
1326,0.245225782,2.735727129,4.138182828
1327,0.559933648,2.824953379,4.466124044
1328,-0.15972262,1.074858972,4.765924018
1329,-0.234212722,0.502912886,-0.605047018
1330,0.732841653,2.158432755,5.142524125
1331,-1.022611957,1.267696836,3.893513899
1332,-0.740553037,1.397752872,4.634073753
1333,0.092877191,0.402857879,-2.793605146
1334,1.021832637,1.537858642,6.572281926
1335,-0.242277292,1.991666446,5.037450052
1336,-0.921148443,1.683507217,4.879799034
1337,1.668002651,0.991660252,5.911333255
1338,-1.608540939,0.238241774,-0.41955781
1339,0.282045242,0.850306958,3.23828493
1340,0.903066136,0.139395948,-2.415688114
1341,0.129200588,3.28581434,4.290179839
1342,-0.229094488,0.502108774,-0.605047018
1343,-0.21298331,0.902547616,3.918403704
1344,-0.245750754,1.392764133,5.015437027
1345,2.143668297,1.890559023,7.021156556
1346,1.193950638,0.671969054,4.786911711
1347,-0.133843202,1.345222046,5.018981731
1348,0.06864668,0.533321856,-1.054149013
1349,-0.462598163,1.336984728,4.879799034
1350,-0.810040357,2.590552242,5.022549299
1351,0.968559908,1.104772063,6.919794924
1352,-0.012263603,0.903527192,4.410504385
1353,-0.060371872,0.973270958,4.703785969
1354,-0.399689323,0.914454803,3.387892994
1355,-0.584617546,0.572400058,-0.005815515
1356,0.362865969,0.292181382,-4.01284668
1357,-2.380101074,0.961432632,1.533741518
1358,-0.197896524,0.385261327,-1.694637739
1359,-0.539447394,0.50692752,-0.127164714
1360,-0.843811465,2.331163287,5.029001689
1361,0.471382392,0.950626747,2.266295672
1362,1.046839006,2.636862004,6.155815051
1363,1.025430039,1.844991046,6.342302057
1364,0.021180931,2.229818337,4.17746906
1365,0.702872567,1.099273564,5.530444177
1366,-1.167837728,0.185400955,-1.244991434
1367,0.341668886,1.944868345,3.982820517
1368,0.900100323,0.564623098,1.685535599
1369,-0.589191698,0.998407663,3.387892994
1370,0.496134264,2.361015642,4.15684129
1371,2.858121557,1.890116195,6.408975389
1372,-1.247315018,0.248630003,-0.62089906
1373,1.449219567,1.630739775,7.279634496
1374,-1.305754603,0.817921661,1.533741518
1375,0.504084681,0.188658026,-3.152750228
1376,-1.358185299,0.629396047,0.428401328
1377,-0.452727649,1.137008679,4.497062377
1378,0.381975314,1.24551242,3.383898557
1379,0.447667485,0.530028635,-0.627037511
1380,0.792308287,4.49334916,5.067729206
1381,1.437700876,0.453537462,2.50475031
1382,1.335123708,0.849254023,5.672045919
1383,0.069326579,0.812495402,4.14394261
1384,1.442215616,1.397590043,6.928665087
1385,1.044629426,1.208563419,7.094421995
1386,0.002621492,1.432847402,5.110791096
1387,-0.240974876,3.679201181,4.222603567
1388,0.886648792,3.491746442,5.229632681
1389,-0.226405938,0.426173109,-1.438530698
1390,-0.84053007,1.284608881,4.170126444
1391,-1.367020821,0.872512452,1.533741518
1392,-0.678988482,0.667199249,0.879047733
1393,-1.05691362,2.01168161,5.015231136
1394,-0.201343921,1.675638948,5.147789882
1395,2.439453251,2.115783581,6.945930636
1396,-0.548759667,1.9645435,5.029001689
1397,-0.921589375,1.132220759,3.413141906
1398,-0.011077872,2.624145652,4.279684125
1399,0.017391158,1.656917008,4.644089814
1400,1.622356062,1.44428454,6.911097356
1401,1.636808352,1.055246149,6.15480985
1402,-0.514157828,2.018939359,5.101236653
1403,-1.191438293,3.23624704,5.022549299
1404,-0.517483193,1.900942145,5.029001689
1405,-1.079173977,1.477881484,4.38145732
1406,2.241676421,0.165837627,2.278986643
1407,-0.565923626,1.827357008,5.015437027
1408,-1.09926745,1.305586269,3.893513899
1409,0.675421027,1.60070905,4.704806542
1410,-0.317040973,1.516291302,5.015437027
1411,-0.081368972,2.292253107,4.207438945
1412,1.008632295,0.611632757,2.581433577
1413,-0.67932416,2.709640963,5.071773316
1414,-1.071489851,4.767350869,4.670499723
1415,-0.863967891,3.436016424,5.071711751
1416,-0.854562262,1.749787629,4.970278247
1417,-3.154173975,0.317252782,0.428401328
1418,2.457669591,4.567181137,6.890295742
1419,0.441379568,1.085642814,2.765684627
1420,-0.386381253,0.374201028,-1.20440869
1421,0.840858536,3.343569353,5.067729206
1422,-0.610976982,1.043768934,3.659342436
1423,-0.485295023,1.873484391,5.029001689
1424,-2.070698164,1.419321657,3.387892994
1425,-0.77337416,1.191572054,3.893513899
1426,-0.164132723,0.358338579,-1.694637739
1427,-1.24686754,0.062708094,-1.21532678
1428,0.301549697,2.277660596,3.982820517
1429,-0.897547994,1.992105945,5.015231136
1430,1.876741058,0.790049442,5.258405615
1431,0.294855439,0.664188338,0.605947034
1432,1.573909136,1.478728368,7.021156556
1433,-0.586331003,1.02743473,3.659342436
1434,-1.492105415,2.728327864,5.015231136
1435,0.556586662,0.857273736,2.006414889
1436,0.601222862,2.765318158,4.563964404
1437,0.183913427,1.780417432,4.025161047
1438,0.171615592,0.416759858,-2.623617026
1439,-1.051229066,0.79389163,1.533741518
1440,-0.410811221,1.114745515,4.497062377
1441,0.634088471,0.212126239,-2.774381221
1442,0.512337745,1.266413933,3.245243639
1443,0.465275978,0.980333858,2.623596007
1444,-0.154490046,0.40886078,-1.694637739
1445,0.895492537,2.233277693,5.691091894
1446,-0.792036734,1.736477582,4.970278247
1447,-0.019289076,4.70988272,4.290179839
1448,-0.384960642,2.052572802,5.056395196
1449,0.777090165,0.584479349,1.098440538
1450,-1.129710843,2.079657214,5.015231136
1451,-1.222444192,2.544435115,5.015231136
1452,0.74083619,1.554725418,5.578962055
1453,0.06161472,0.861778567,4.293765384
1454,-2.439361304,0.965860936,1.533741518
1455,0.120626572,1.917928237,4.17746906
1456,-1.246239946,2.71727893,5.015437027
1457,-0.583528948,1.52494726,4.970278247
1458,-2.154860342,0.879532456,1.26256623
1459,0.651761018,1.087800648,4.910945111
1460,-0.187854826,2.120848814,4.829253223
1461,-1.817773973,0.903395381,1.533741518
1462,0.545332244,2.53480731,4.308160767
1463,-1.057415724,1.018914539,3.079316598
1464,0.811929225,2.239032632,5.613581578
1465,-1.884017992,0.541618254,0.428401328
1466,0.642558902,5.060077708,4.632265683
1467,-0.182385371,1.631955387,5.147789882
1468,0.816799522,3.330833041,5.067729206
1469,0.085406439,1.370272586,4.842426742
1470,0.493113312,0.428082137,-1.587792966
1471,-0.668182137,1.689979214,5.015231136
1472,1.095840596,0.434726482,0.6219303
1473,1.798531555,2.189373337,7.280977634
1474,0.104329518,1.724059005,4.253045678
1475,-0.4946624,2.323432579,5.071773316
1476,1.280340777,0.664669601,4.786911711
1477,-0.09581901,4.502400391,4.290179839
1478,-0.087615242,1.085662485,4.926043981
1479,-1.224916321,1.201072033,3.387892994
1480,0.916499384,3.066727691,5.43178068
1481,0.966261197,3.38479353,5.43178068
1482,0.842050969,1.834222148,5.812511674
1483,-1.462141169,1.87976573,4.494148773
1484,-0.105921839,2.013013761,4.670499723
1485,-1.623465078,0.93998523,2.033263806
1486,0.152997422,0.512987526,-1.338608522
1487,0.823112814,0.653676745,2.652945446
1488,-0.469169109,0.933190525,3.387892994
1489,-0.151470095,1.064555048,4.676579622
1490,-0.28705176,0.290462218,-2.266571157
1491,-0.242499725,2.749480311,4.207438945
1492,0.20208993,1.574599005,3.91039375
1493,0.76769677,0.763563032,4.132820122
1494,1.783674663,0.327712228,2.430914606
1495,-0.582879458,0.986577803,3.387892994
1496,1.754071717,1.795647252,7.151629884
1497,-0.742626178,0.983275329,3.387892994
1498,-0.771860934,1.181619025,3.893513899
1499,0.793180956,3.419627597,5.067729206
1500,-0.427535006,0.889998306,3.381914362
1501,0.028969902,2.180318124,4.17746906
1502,0.723800408,0.177793532,-2.952271115
1503,0.81626662,2.375373131,5.372113632
1504,-0.860860372,2.289978216,5.015437027
1505,-1.150399724,0.368692113,-0.228890104
1506,0.797837994,0.601338159,1.524570168
1507,0.304800316,0.718869155,1.635002506
1508,1.577458342,0.365883575,2.022065029
1509,-0.208835845,2.751797466,4.207438945
1510,-1.005764171,1.939755674,4.970278247
1511,-0.097934043,1.109937177,4.970278247
1512,1.233316919,0.944063091,6.105928946
1513,0.110737858,1.712809013,4.253045678
1514,-1.104493925,0.209530161,-0.926909286
1515,1.204601584,0.189525307,-0.048935693
1516,-1.558691972,1.013518719,2.684427012
1517,0.140315689,1.99524129,4.017479173
1518,-1.219880066,2.583060574,5.015231136
1519,0.504893754,0.210257842,-3.137355426
1520,0.471939024,1.686500732,3.613769489
1521,-1.300500202,1.04759176,2.892880017
1522,-0.136295323,1.513856904,5.056395196
1523,-0.263366033,2.00653948,5.071711751
1524,1.09131827,0.464441256,1.25615416
1525,0.279606572,1.390947767,3.71698201
1526,-1.447118237,1.432469173,3.537958271
1527,-0.557316214,0.332611107,-0.926909286
1528,-1.170018003,0.420219604,-0.127164714
1529,-2.274899588,0.927579094,1.533741518
1530,0.15291043,1.064244821,4.856262643
1531,-0.898786213,3.956407307,4.880778469
1532,0.25641711,0.950471693,4.145740104
1533,0.571262952,3.673076106,4.632265683
1534,1.149138646,0.671886656,4.752194645
1535,-0.326192316,1.626983439,5.029001689
1536,-0.326171763,0.846455101,3.29785692
1537,-0.607623647,3.168864591,4.880778469
1538,0.876583147,0.987524604,6.838222205
1539,0.48429737,4.193020005,4.481891587
1540,-0.645796121,0.875911107,2.684427012
1541,-0.310998864,2.521120508,4.670499723
1542,0.172607537,1.324980449,4.46623948
1543,-0.017836804,3.300252465,4.417769245
1544,-0.624430949,0.865903947,2.684427012
1545,1.4211754,0.948850942,6.15480985
1546,-1.768447036,1.921460038,4.549938031
1547,-1.011314906,0.673588683,0.879047733
1548,-1.757238857,0.787610812,1.26256623
1549,-2.126010204,3.690756354,5.015231136
1550,-0.303360016,0.368535762,-1.694637739
1551,-0.095882742,1.063473556,4.843765209
1552,-1.595993524,3.145498945,5.015437027
1553,-0.43641793,1.658320667,5.015437027
1554,0.547894644,1.606610169,3.946065171
1555,-0.411982012,0.310277748,-2.035754421
1556,-2.030163678,0.762868186,0.933351876
1557,-0.254592495,1.6915574,5.056395196
1558,-0.183019596,1.067055617,4.703785969
1559,-0.143743571,1.038387875,4.703785969
1560,-0.809110741,1.020168108,3.387892994
1561,-0.251664904,0.512045708,-0.605047018
1562,0.465406132,2.706367499,4.15684129
1563,-0.020908667,3.150422569,4.21540028
1564,-0.913755116,1.458626839,4.640247252
1565,0.492476994,0.614936944,-0.11752127
1566,0.059761512,3.2012725,4.264113797
1567,0.900230555,1.391122165,6.455392304
1568,1.321633065,1.054627312,6.411569011
1569,0.305003642,0.313862005,-4.065662725
1570,0.33033441,0.747541002,1.849581488
1571,-0.063512593,1.039152771,4.843765209
1572,0.42830073,0.445255893,-1.5981707
1573,0.735866913,1.334225219,5.686282636
1574,-1.217957498,1.650176953,4.549938031
1575,0.383074141,0.552282532,-0.998102675
1576,0.397777052,3.091705648,4.084409423
1577,-0.148921672,1.082212798,4.843765209
1578,1.268442359,5.478848009,5.43178068
1579,0.049509832,0.466287536,-1.23896275
1580,1.03063091,2.127493872,6.293893063
1581,2.305836451,1.289730053,5.743955277
1582,-0.704495327,1.949541136,5.015231136
1583,0.859549465,2.098579873,5.613581578
1584,-0.755631674,0.472645835,-0.127164714
1585,0.489434264,0.851491854,1.133492057
1586,0.888563155,0.306770869,-1.497251536
1587,-1.300964307,3.642140387,5.056395196
1588,-1.165917827,2.083475935,4.970278247
1589,1.463195195,1.03974807,6.105928946
1590,0.95327328,1.225558295,6.955253117
1591,-0.948569069,0.521941002,-0.005815515
1592,-1.793852879,2.027049998,4.549938031
1593,-0.702877785,1.97112372,5.015437027
1594,-0.078126475,4.438924322,4.290179839
1595,-1.275053567,1.55156518,4.362927078
1596,0.190228116,1.820682098,3.779860751
1597,-0.669627976,0.578229099,-0.005815515
1598,1.187171353,0.585280731,3.159050522
1599,0.708880206,3.045040629,4.852629616
1600,-1.224372139,2.410497515,5.015231136
1601,1.117236025,0.268182489,0.111161158
1602,-0.442890868,3.842393482,4.283128611
1603,1.842782625,0.816296427,5.258405615
1604,-1.341169996,0.576165944,0.428401328
1605,-0.559485939,1.42797094,4.879799034
1606,0.807063246,1.840936979,5.578962055
1607,-0.755809009,1.343540975,4.640247252
1608,1.132866314,0.309335264,0.317360955
1609,0.44091534,1.478119707,3.34110995
1610,0.658766481,1.59251077,4.704806542
1611,0.852034385,0.268172672,-1.999738079
1612,0.702211425,1.354197783,5.578962055
1613,1.605228722,1.93297819,7.280977634
1614,1.837814989,0.953776088,5.407235525
1615,-1.270422289,2.912538141,5.029001689
1616,0.494129856,2.246900618,3.946709868
1617,0.131659153,0.970076755,5.006219372
1618,0.428455667,1.685444888,3.414590387
1619,-0.096707185,0.51817674,-1.005409532
1620,-0.909499501,2.808111613,5.056395196
1621,0.552104229,0.736118829,0.958097581
1622,2.068265148,3.325200668,6.951042492
1623,-0.134505064,1.5010476,5.056395196
1624,-0.183644446,0.735464468,2.307624786
1625,0.86859478,0.532527395,1.052686075
1626,0.346734851,1.573169149,3.453018711
1627,0.465880345,2.970060526,4.350365711
1628,-1.391957807,0.268293934,-0.41955781
1629,0.757321221,1.906037824,5.613581578
1630,-0.132842988,1.275820915,5.015437027
1631,0.065734624,1.540621338,4.602189684
1632,-0.698092723,0.987043289,3.387892994
1633,0.172233977,3.608695442,4.138182828
1634,0.754100664,0.615830706,1.577420787
1635,0.960014806,4.370221769,5.229632681
1636,-0.043136466,1.280480288,5.129997822
1637,0.713341041,2.216889451,4.91443689
1638,-0.460625918,0.399918553,-0.829394658
1639,0.065796817,1.324854179,5.04980439
1640,0.998700378,3.424390022,5.43178068
1641,0.69447513,1.154987274,5.43369702
1642,1.189612904,0.521951994,2.049646704
1643,-2.211791139,1.992367476,4.044787122
1644,-0.655660699,0.350914813,-0.926909286
1645,-0.833556951,0.533830914,-0.005815515
1646,-1.923982474,0.664382336,0.933351876
1647,-1.506582186,0.711132597,0.933351876
1648,0.01462263,1.646569515,4.813902426
1649,1.260881396,2.240787451,6.561109095
1650,0.014167261,0.624984069,0.41468199
1651,0.511676937,0.71749802,0.520102602
1652,-0.354786206,1.703209613,5.02633701
1653,0.189273628,1.613314502,3.91039375
1654,-0.799653706,1.713900131,4.970278247
1655,-0.41534055,0.890371559,3.381914362
1656,-0.0030863,1.147852899,5.177503958
1657,-0.169431297,2.730768892,4.17746906
1658,0.15118042,1.121236158,4.958889721
1659,0.822910371,0.420662157,-0.800045
1660,0.850410792,1.198510914,6.513489939
1661,0.162333355,1.375340151,4.46623948
1662,0.319905767,1.03344991,3.832036162
1663,-1.283673661,1.717321212,4.494148773
1664,0.113607677,0.287171848,-4.498573792
1665,-1.658342254,1.927391394,4.549938031
1666,2.253263516,1.948841027,6.945930636
1667,-0.329396411,1.190484233,4.765924018
1668,1.235002358,1.976123418,6.677998716
1669,0.507608437,1.513910211,3.754070595
1670,0.498548671,0.978499347,2.273027373
1671,-0.46101798,1.845536295,5.029001689
1672,-1.011580203,1.6885799,4.797520261
1673,0.146617313,0.395377062,-2.684159914
1674,0.313935001,3.026653981,4.024421365
1675,0.52900338,0.846174468,1.541026064
1676,0.265547445,2.997043656,3.982820517
1677,0.331957146,1.30516475,3.401446607
1678,1.021625372,0.540297899,2.157405275
1679,-0.573422662,2.089957309,5.022549299
1680,-1.138212988,2.200560682,5.015231136
1681,-0.682135895,1.617315024,4.970278247
1682,-0.992688328,0.171433463,-1.21532678
1683,0.450406721,0.886534341,2.193061956
1684,0.146660512,0.677354242,1.165988719
1685,0.25734987,2.347181149,4.138182828
1686,0.913029739,0.257392815,-1.497251536
1687,-0.424268429,1.591082369,5.015231136
1688,-2.025467924,0.618915203,0.428401328
1689,0.411030852,1.79959947,3.621159231
1690,0.507104444,0.437988808,-1.510794709
1691,-0.150510481,0.722196591,2.302859934
1692,-0.896593084,2.84880663,5.056395196
1693,1.941636084,1.448360859,6.374860873
1694,-1.509087281,1.56797306,4.044787122
1695,1.507478638,2.205498398,6.951042492
1696,-0.905015057,2.234419102,5.015437027
1697,-0.025372283,1.117787266,5.015437027
1698,-0.112231106,0.844461798,3.906378186
1699,-0.958157794,0.544402813,0.378657324
1700,-2.070784628,1.330716056,3.079316598
1701,-1.330360003,0.51140443,0.378657324
1702,-1.101047008,0.231931985,-0.926909286
1703,-0.531892233,0.368604547,-0.926909286
1704,-1.67600614,1.084355252,2.752150838
1705,-0.449485985,1.184638902,4.634073753
1706,-0.138409108,5.833522505,4.290179839
1707,1.554040454,0.709369479,5.095450958
1708,0.92648955,1.921485825,6.155815051
1709,0.795734366,2.027469759,5.613581578
1710,1.080079767,0.788097285,5.81799562
1711,-0.19596974,0.718556049,2.181163505
1712,-1.062384898,1.34975863,3.893513899
1713,0.154373902,0.438135578,-2.366167844
1714,-1.410629506,2.512512431,5.015231136
1715,0.898192641,1.191668719,6.603219319
1716,1.076752429,0.75524072,5.784664397
1717,-0.369421811,0.796907323,2.467009077
1718,-0.266572563,1.836680884,5.147789882
1719,-0.933951626,2.287265942,5.015437027
1720,-1.021990817,4.595602622,4.670499723
1721,-0.054974428,4.218123242,4.290179839
1722,0.465452527,3.538701313,4.323228245
1723,-1.757878567,2.489031209,4.970278247
1724,-0.143982958,1.903994509,5.015481127
1725,-1.665631908,0.974008343,2.033263806
1726,2.78814183,1.229639475,5.508471943
1727,0.218016725,1.081082284,4.548533667
1728,-0.860295858,3.049297052,5.071773316
1729,-0.950731664,0.27835537,-0.926909286
1730,-0.455405396,1.089064114,4.170126444
1731,1.814488752,0.198798312,1.376075328
1732,-0.179968679,1.9110255,5.037450052
1733,0.669365267,0.844144289,3.785166442
1734,1.297108696,1.657693348,7.072326009
1735,-0.602532503,2.851668884,5.037450052
1736,-2.028200799,1.197611944,2.892880017
1737,-0.652709166,0.334996735,-0.926909286
1738,1.194122051,1.151616513,6.990529647
1739,2.272720844,2.090627712,7.021156556
1740,-1.599898599,0.77130366,1.26256623
1741,2.635934144,1.92067339,6.545974761
1742,-0.241492319,1.542042329,5.052813334
1743,-1.913810241,2.089684565,4.549938031
1744,-0.566228712,4.415885258,4.283128611
1745,0.979809568,1.230707823,6.955253117
1746,-0.329558674,0.198874844,-3.376347391
1747,-0.324349259,1.131861444,4.703785969
1748,-0.773747449,0.505627637,-0.127164714
1749,-0.074987124,1.437270621,5.147789882
1750,1.886538865,1.195159033,6.150212524
1751,1.38263862,3.482137852,6.298255066
1752,1.381739934,1.582170398,7.280977634
1753,-1.599662927,1.783980765,4.38145732
1754,0.536811128,3.060706956,4.308160767
1755,-0.049244857,0.838695098,4.025070268
1756,-0.466897837,1.226413205,4.634073753
1757,-0.343892051,0.43715564,-0.829394658
1758,0.073602046,1.975389824,4.17746906
1759,-0.091493729,1.357593279,5.129997822
1760,-2.724479637,1.91900873,3.537958271
1761,-1.227651308,0.455750219,-0.127164714
1762,1.069468907,0.774630847,5.81799562
1763,-0.4493911,2.567954513,5.037450052
1764,-0.455916543,1.780125722,5.029001689
1765,-1.556427947,0.879596795,1.533741518
1766,1.2325726,1.829930327,6.796234914
1767,-0.707169857,1.345631833,4.640247252
1768,0.602559895,0.255069259,-2.33667902
1769,0.068164113,2.339680079,4.279684125
1770,0.012509515,1.51562566,5.015481127
1771,0.075656729,1.7788593,4.253045678
1772,1.759033801,1.568623393,7.021156556
1773,1.806132999,0.612606313,4.261053805
1774,1.040000253,1.770935153,6.455392304
1775,-1.181463864,2.499200729,5.015231136
1776,-0.648267623,0.69637675,1.533741518
1777,-2.595413662,0.623007473,0.619904632
1778,0.249769183,0.959511692,4.426486229
1779,0.585431507,0.944125425,3.021357335
1780,-0.274768985,1.668891255,5.056395196
1781,-0.276798087,2.370101316,4.748313286
1782,-0.423809619,1.263001375,4.797520261
1783,0.577538697,0.35087777,-1.577392638
1784,-1.31936993,1.334648287,3.537958271
1785,-0.029009607,1.409148127,5.147789882
1786,1.263924737,1.52463771,7.280977634
1787,1.478259546,2.216878079,6.951042492
1788,1.241609968,3.250705919,6.155815051
1789,-0.187571751,4.03761222,4.535234183
1790,-0.089078013,0.981350795,4.703785969
1791,-0.806951417,0.944085402,3.262619334
1792,-1.49473945,3.970411233,5.056395196
1793,1.181761504,1.520868128,7.006488314
1794,-0.79305374,2.456866633,5.022549299
1795,1.792125774,1.408688789,6.545974761
1796,0.281317015,0.751651049,1.99349412
1797,-0.882962082,2.689756334,5.022549299
1798,0.578876657,1.720707094,4.300932818
1799,-0.26892048,1.456793679,5.015437027
1800,2.457379623,2.582677975,7.151629884
1801,-1.529193254,1.648485824,4.044787122
1802,0.963855121,1.305402244,6.698050653
1803,-0.721982215,1.588300991,4.970278247
1804,0.754499938,0.942529028,6.138638438
1805,0.255647315,0.990200401,4.134695579
1806,-0.614156698,1.112870718,3.893513899
1807,0.129189194,0.359129159,-3.652151111
1808,-0.701481851,0.430428499,-0.127164714
1809,-0.253043005,4.162247276,4.2529944
1810,0.760019446,1.131463788,6.127995816
1811,1.472245326,1.282187801,6.869775217
1812,-0.981711153,1.993071493,5.015231136
1813,0.500294873,2.018695745,3.946709868
1814,0.993949427,0.180728571,-1.94013926
1815,-0.427783606,1.329712234,4.879799034
